Dumping SQLite database to CSV format
timestamp,Price [c/kWh],Temp [°C],Wind [m/s],Wind Power [MWh],Wind Power Capacity [MWh],hour,day_of_week,month,PricePredict [c/kWh]
2024-02-17 00:00:00,0.02425,,,,,0,6,2,
2024-02-17 01:00:00,0.02396,,,,,1,6,2,
2024-02-17 02:00:00,0.02341,,,,,2,6,2,
2024-02-17 03:00:00,0.02285,,,,,3,6,2,
2024-02-17 04:00:00,0.01639,,,,,4,6,2,
2024-02-17 05:00:00,0.01384,,,,,5,6,2,
2024-02-17 06:00:00,0.01239,,,,,6,6,2,
2024-02-17 07:00:00,0.01378,,,,,7,6,2,
2024-02-17 08:00:00,0.02137,,,,,8,6,2,
2024-02-17 09:00:00,0.02453,,,,,9,6,2,
2024-02-17 10:00:00,0.02657,,,,,10,6,2,
2024-02-17 11:00:00,0.02577,,,,,11,6,2,
2024-02-17 12:00:00,0.02097,,,,,12,6,2,
2024-02-17 13:00:00,0.01637,,,,,13,6,2,
2024-02-17 14:00:00,0.01515,,,,,14,6,2,
2024-02-17 15:00:00,0.01612,,,,,15,6,2,
2024-02-17 16:00:00,0.02397,,,,,16,6,2,
2024-02-17 17:00:00,0.02915,,,,,17,6,2,
2024-02-17 18:00:00,0.03265,,,,,18,6,2,
2024-02-17 19:00:00,0.03275,,,,,19,6,2,
2024-02-17 20:00:00,0.03207,,,,,20,6,2,
2024-02-17 21:00:00,0.03186,,,,,21,6,2,
2024-02-17 22:00:00,0.0325,,,,,22,6,2,
2024-02-17 23:00:00,0.03151,,,,,23,6,2,
2024-02-18 00:00:00,0.03045,,,,,0,0,2,
2024-02-18 01:00:00,0.01691,,,,,1,0,2,
2024-02-18 02:00:00,0.017,,,,,2,0,2,
2024-02-18 03:00:00,0.03086,,,,,3,0,2,
2024-02-18 04:00:00,0.03524,,,,,4,0,2,
2024-02-18 05:00:00,0.04139,,,,,5,0,2,
2024-02-18 06:00:00,0.04333,,,,,6,0,2,
2024-02-18 07:00:00,0.04711,,,,,7,0,2,
2024-02-18 08:00:00,0.04912,,,,,8,0,2,
2024-02-18 09:00:00,0.05177,,,,,9,0,2,
2024-02-18 10:00:00,0.05336,,,,,10,0,2,
2024-02-18 11:00:00,0.05016,,,,,11,0,2,
2024-02-18 12:00:00,0.05084,,,,,12,0,2,
2024-02-18 13:00:00,0.04972,,,,,13,0,2,
2024-02-18 14:00:00,0.04945,,,,,14,0,2,
2024-02-18 15:00:00,0.05316,,,,,15,0,2,
2024-02-18 16:00:00,0.05786,,,,,16,0,2,
2024-02-18 17:00:00,0.05719,,,,,17,0,2,
2024-02-18 18:00:00,0.05799,,,,,18,0,2,
2024-02-18 19:00:00,0.0571,,,,,19,0,2,
2024-02-18 20:00:00,0.05349,,,,,20,0,2,
2024-02-18 21:00:00,0.05005,,,,,21,0,2,
2024-02-18 22:00:00,0.05349,,,,,22,0,2,
2024-02-18 23:00:00,0.05547,,,,,23,0,2,
2023-02-13 22:00:00,3.171,2.4,4.2,3463.8,5451.0,22,1,2,
2023-02-13 23:00:00,3.821,2.0,4.2,2699.8,5451.0,23,1,2,
2023-02-14 00:00:00,5.569,1.6,3.3,2263.3,5451.0,0,2,2,
2023-02-14 01:00:00,8.506,0.8,2.9,1738.8,5451.0,1,2,2,
2023-02-14 02:00:00,10.494,0.0,2.9,1306.4,5451.0,2,2,2,
2023-02-14 03:00:00,10.633,-0.7,2.2,905.89999,5451.0,3,2,2,
2023-02-14 04:00:00,13.853,-1.4,1.8,660.1,5451.0,4,2,2,
2023-02-14 05:00:00,16.224,-3.8,1.4,760.39999,5451.0,5,2,2,
2023-02-14 06:00:00,19.379,-3.1,2.2,1253.0,5451.0,6,2,2,
2023-02-14 07:00:00,20.057,-2.7,0.8,1425.09999,5451.0,7,2,2,
2023-02-14 08:00:00,17.461,-3.3,1.2,1566.8,5451.0,8,2,2,
2023-02-14 09:00:00,12.167,-1.0,1.1,1964.2,5451.0,9,2,2,
2023-02-14 10:00:00,12.118,0.1,1.1,1308.4,5451.0,10,2,2,
2023-02-14 11:00:00,12.584,1.0,1.4,1360.09999,5451.0,11,2,2,
2023-02-14 12:00:00,11.904,1.8,1.6,1115.8,5451.0,12,2,2,
2023-02-14 13:00:00,12.201,2.3,3.0,1071.7,5451.0,13,2,2,
2023-02-14 14:00:00,11.755,2.5,3.3,1196.09999,5451.0,14,2,2,
2023-02-14 15:00:00,14.208,2.3,3.2,1224.7,5451.0,15,2,2,
2023-02-14 16:00:00,17.647,1.8,2.3,1170.9,5451.0,16,2,2,
2023-02-14 17:00:00,19.359,0.8,2.7,1114.3,5451.0,17,2,2,
2023-02-14 18:00:00,12.972,-0.6,2.9,1183.5,5451.0,18,2,2,
2023-02-14 19:00:00,10.936,-1.1,1.6,1292.09999,5451.0,19,2,2,
2023-02-14 20:00:00,10.903,-0.3,2.6,1282.4,5451.0,20,2,2,
2023-02-14 21:00:00,10.606,-0.3,2.9,1148.5,5451.0,21,2,2,
2023-02-14 22:00:00,10.411,-0.5,2.4,1044.4,5451.0,22,2,2,
2023-02-14 23:00:00,7.217,-0.8,2.4,921.29999,5451.0,23,2,2,
2023-02-15 00:00:00,7.613,-1.0,3.1,877.1,5451.0,0,3,2,
2023-02-15 01:00:00,6.809,-0.9,2.1,773.1,5451.0,1,3,2,
2023-02-15 02:00:00,6.907,-0.9,1.5,673.2,5451.0,2,3,2,
2023-02-15 03:00:00,10.268,-1.1,1.5,685.7,5451.0,3,3,2,
2023-02-15 04:00:00,14.999,-1.3,1.4,757.5,5451.0,4,3,2,
2023-02-15 05:00:00,15.733,-1.7,1.7,842.39999,5451.0,5,3,2,
2023-02-15 06:00:00,18.802,-2.1,1.6,880.2,5451.0,6,3,2,
2023-02-15 07:00:00,18.876,-2.4,1.3,942.2,5451.0,7,3,2,
2023-02-15 08:00:00,17.122,-2.3,1.3,896.89999,5451.0,8,3,2,
2023-02-15 09:00:00,15.718,-1.9,1.7,824.5,5451.0,9,3,2,
2023-02-15 10:00:00,15.033,-1.5,1.7,831.6,5451.0,10,3,2,
2023-02-15 11:00:00,15.501,-1.1,1.7,788.0,5451.0,11,3,2,
2023-02-15 12:00:00,15.034,-0.9,1.9,839.5,5451.0,12,3,2,
2023-02-15 13:00:00,12.898,-0.8,2.8,1107.3,5451.0,13,3,2,
2023-02-15 14:00:00,12.895,-0.8,3.1,1390.59999,5451.0,14,3,2,
2023-02-15 15:00:00,15.712,-1.3,3.7,1625.8,5451.0,15,3,2,
2023-02-15 16:00:00,11.771,-1.4,3.2,1758.09999,5451.0,16,3,2,
2023-02-15 17:00:00,10.892,-1.2,2.2,1930.2,5451.0,17,3,2,
2023-02-15 18:00:00,10.496,-1.0,1.8,2129.8,5451.0,18,3,2,
2023-02-15 19:00:00,7.374,-0.7,2.1,2469.9,5451.0,19,3,2,
2023-02-15 20:00:00,6.617,-0.5,2.4,2651.19999,5451.0,20,3,2,
2023-02-15 21:00:00,5.834,-0.3,2.7,2726.0,5451.0,21,3,2,
2023-02-15 22:00:00,4.959,-0.1,3.0,2703.69999,5451.0,22,3,2,
2023-02-15 23:00:00,4.399,-0.1,3.0,2730.3,5451.0,23,3,2,
2023-02-16 00:00:00,3.724,-0.2,3.3,2795.59999,5451.0,0,4,2,
2023-02-16 01:00:00,3.054,-0.3,3.2,2853.69999,5451.0,1,4,2,
2023-02-16 02:00:00,2.661,-0.4,3.1,2932.69999,5451.0,2,4,2,
2023-02-16 03:00:00,2.619,-0.4,3.1,3051.8,5451.0,3,4,2,
2023-02-16 04:00:00,3.139,-0.4,2.9,3184.5,5451.0,4,4,2,
2023-02-16 05:00:00,3.792,-0.5,2.7,3280.0,5451.0,5,4,2,
2023-02-16 06:00:00,5.394,-0.6,2.9,3380.8,5451.0,6,4,2,
2023-02-16 07:00:00,5.262,-0.7,3.3,3423.09999,5451.0,7,4,2,
2023-02-16 08:00:00,4.497,-0.8,3.0,3440.4,5451.0,8,4,2,
2023-02-16 09:00:00,4.622,-0.8,3.5,3391.0,5451.0,9,4,2,
2023-02-16 10:00:00,4.651,-0.7,4.1,3348.3,5451.0,10,4,2,
2023-02-16 11:00:00,4.744,-0.6,3.7,3410.19999,5451.0,11,4,2,
2023-02-16 12:00:00,4.998,-0.5,3.5,3516.09999,5451.0,12,4,2,
2023-02-16 13:00:00,4.911,-0.4,4.3,3534.5,5451.0,13,4,2,
2023-02-16 14:00:00,4.596,-0.3,4.1,3453.5,5451.0,14,4,2,
2023-02-16 15:00:00,4.996,-0.1,3.9,3305.19999,5451.0,15,4,2,
2023-02-16 16:00:00,5.761,-0.1,3.8,3216.09999,5451.0,16,4,2,
2023-02-16 17:00:00,6.024,0.0,3.9,3079.59999,5451.0,17,4,2,
2023-02-16 18:00:00,5.65,0.0,3.8,2762.09999,5451.0,18,4,2,
2023-02-16 19:00:00,4.87,0.1,3.8,2582.4,5451.0,19,4,2,
2023-02-16 20:00:00,4.0,0.3,3.4,2461.8,5451.0,20,4,2,
2023-02-16 21:00:00,3.634,0.3,3.0,2388.0,5451.0,21,4,2,
2023-02-16 22:00:00,3.387,0.4,3.2,2311.09999,5451.0,22,4,2,
2023-02-16 23:00:00,3.499,0.4,3.2,2229.9,5451.0,23,4,2,
2023-02-17 00:00:00,3.156,0.5,3.4,2033.0,5451.0,0,5,2,
2023-02-17 01:00:00,3.216,0.5,3.4,1854.59999,5451.0,1,5,2,
2023-02-17 02:00:00,3.208,0.6,3.3,1749.2,5451.0,2,5,2,
2023-02-17 03:00:00,3.467,0.6,3.0,1699.09999,5451.0,3,5,2,
2023-02-17 04:00:00,5.275,0.6,3.0,1767.5,5451.0,4,5,2,
2023-02-17 05:00:00,7.838,0.7,3.7,1787.0,5451.0,5,5,2,
2023-02-17 06:00:00,9.401,0.8,3.8,1877.0,5451.0,6,5,2,
2023-02-17 07:00:00,9.401,0.9,3.0,1902.5,5451.0,7,5,2,
2023-02-17 08:00:00,8.899,1.0,2.9,1661.0,5451.0,8,5,2,
2023-02-17 09:00:00,8.746,1.2,3.0,1370.09999,5451.0,9,5,2,
2023-02-17 10:00:00,9.244,1.2,3.3,1497.0,5451.0,10,5,2,
2023-02-17 11:00:00,9.828,1.4,3.4,1502.09999,5451.0,11,5,2,
2023-02-17 12:00:00,8.987,1.7,3.2,1533.5,5451.0,12,5,2,
2023-02-17 13:00:00,7.007,1.8,2.9,1614.59999,5451.0,13,5,2,
2023-02-17 14:00:00,5.989,1.8,3.6,1792.4,5451.0,14,5,2,
2023-02-17 15:00:00,5.835,1.6,2.9,1963.0,5451.0,15,5,2,
2023-02-17 16:00:00,5.302,1.6,3.4,2031.59999,5451.0,16,5,2,
2023-02-17 17:00:00,3.999,1.6,3.9,2126.3,5451.0,17,5,2,
2023-02-17 18:00:00,3.682,1.4,4.7,2094.3,5451.0,18,5,2,
2023-02-17 19:00:00,3.461,1.2,4.7,2132.69999,5451.0,19,5,2,
2023-02-17 20:00:00,3.288,1.2,4.4,2106.3,5451.0,20,5,2,
2023-02-17 21:00:00,2.979,1.3,5.7,2300.19999,5451.0,21,5,2,
2023-02-17 22:00:00,2.222,0.8,5.9,2315.59999,5451.0,22,5,2,
2023-02-17 23:00:00,2.746,0.5,6.1,2468.8,5451.0,23,5,2,
2023-02-18 00:00:00,2.493,0.4,6.6,2617.59999,5451.0,0,6,2,
2023-02-18 01:00:00,2.298,0.2,6.2,2686.8,5451.0,1,6,2,
2023-02-18 02:00:00,2.51,-0.1,6.5,2644.4,5451.0,2,6,2,
2023-02-18 03:00:00,2.446,-0.3,6.2,2628.69999,5451.0,3,6,2,
2023-02-18 04:00:00,2.491,-0.5,6.7,2470.19999,5451.0,4,6,2,
2023-02-18 05:00:00,2.678,-0.9,6.6,2317.19999,5451.0,5,6,2,
2023-02-18 06:00:00,2.798,-1.4,5.6,2152.3,5451.0,6,6,2,
2023-02-18 07:00:00,2.995,-1.6,5.3,1911.9,5451.0,7,6,2,
2023-02-18 08:00:00,3.264,-1.7,5.5,1704.5,5451.0,8,6,2,
2023-02-18 09:00:00,3.88,-1.7,5.5,1565.09999,5451.0,9,6,2,
2023-02-18 10:00:00,5.056,-1.9,4.3,1278.2,5451.0,10,6,2,
2023-02-18 11:00:00,5.8,-1.9,4.2,1171.4,5451.0,11,6,2,
2023-02-18 12:00:00,6.0,-1.9,3.5,1032.7,5451.0,12,6,2,
2023-02-18 13:00:00,8.637,-1.9,2.7,893.1,5451.0,13,6,2,
2023-02-18 14:00:00,9.186,-2.1,2.7,903.0,5451.0,14,6,2,
2023-02-18 15:00:00,10.918,-2.2,2.7,996.79999,5451.0,15,6,2,
2023-02-18 16:00:00,10.984,-2.4,2.0,1040.09999,5451.0,16,6,2,
2023-02-18 17:00:00,10.878,-2.5,1.8,1119.5,5451.0,17,6,2,
2023-02-18 18:00:00,9.039,-2.7,2.0,1196.4,5451.0,18,6,2,
2023-02-18 19:00:00,7.102,-2.8,1.3,1297.09999,5451.0,19,6,2,
2023-02-18 20:00:00,10.657,-2.8,1.0,1338.9,5451.0,20,6,2,
2023-02-18 21:00:00,10.799,-3.0,1.2,1300.2,5451.0,21,6,2,
2023-02-18 22:00:00,7.206,-3.3,0.6,1268.9,5451.0,22,6,2,
2023-02-18 23:00:00,4.0,-3.5,0.8,1140.2,5451.0,23,6,2,
2023-02-19 00:00:00,4.001,-3.5,0.5,1126.2,5451.0,0,0,2,
2023-02-19 01:00:00,4.19,-3.6,0.4,1108.59999,5451.0,1,0,2,
2023-02-19 02:00:00,4.332,-3.6,0.7,1031.3,5451.0,2,0,2,
2023-02-19 03:00:00,4.0,-3.4,1.1,929.39999,5451.0,3,0,2,
2023-02-19 04:00:00,4.612,-3.2,1.2,818.79999,5451.0,4,0,2,
2023-02-19 05:00:00,4.0,-3.2,1.4,784.1,5451.0,5,0,2,
2023-02-19 06:00:00,4.559,-3.4,1.7,749.2,5451.0,6,0,2,
2023-02-19 07:00:00,5.927,-3.5,1.9,648.29999,5451.0,7,0,2,
2023-02-19 08:00:00,8.503,-3.6,2.5,593.89999,5451.0,8,0,2,
2023-02-19 09:00:00,7.31,-3.5,2.7,596.6,5451.0,9,0,2,
2023-02-19 10:00:00,8.191,-3.3,2.8,650.2,5451.0,10,0,2,
2023-02-19 11:00:00,9.048,-3.0,3.1,591.0,5451.0,11,0,2,
2023-02-19 12:00:00,9.045,-2.9,3.0,525.0,5451.0,12,0,2,
2023-02-19 13:00:00,8.766,-2.9,3.0,487.19999,5451.0,13,0,2,
2023-02-19 14:00:00,8.732,-2.8,2.6,549.79999,5451.0,14,0,2,
2023-02-19 15:00:00,10.721,-2.8,1.9,600.0,5451.0,15,0,2,
2023-02-19 16:00:00,11.552,-3.1,1.8,599.2,5451.0,16,0,2,
2023-02-19 17:00:00,11.379,-3.6,1.7,591.79999,5451.0,17,0,2,
2023-02-19 18:00:00,10.331,-3.9,1.8,547.89999,5451.0,18,0,2,
2023-02-19 19:00:00,9.638,-4.0,1.6,579.39999,5451.0,19,0,2,
2023-02-19 20:00:00,10.724,-4.2,1.3,597.2,5451.0,20,0,2,
2023-02-19 21:00:00,10.472,-4.6,1.2,661.89999,5451.0,21,0,2,
2023-02-19 22:00:00,8.517,-5.0,0.5,704.5,5451.0,22,0,2,
2023-02-19 23:00:00,6.231,-6.1,0.4,734.2,5451.0,23,0,2,
2023-02-20 00:00:00,4.504,-6.8,0.7,814.0,5451.0,0,1,2,
2023-02-20 01:00:00,4.275,-6.8,1.2,892.1,5451.0,1,1,2,
2023-02-20 02:00:00,3.318,-6.3,1.0,941.79999,5451.0,2,1,2,
2023-02-20 03:00:00,3.224,-6.3,0.9,1065.4,5451.0,3,1,2,
2023-02-20 04:00:00,8.336,-6.9,1.0,1273.4,5451.0,4,1,2,
2023-02-20 05:00:00,10.713,-6.7,2.1,1387.09999,5451.0,5,1,2,
2023-02-20 06:00:00,9.052,-6.1,2.8,1365.09999,5451.0,6,1,2,
2023-02-20 07:00:00,7.384,-5.9,4.0,1262.9,5451.0,7,1,2,
2023-02-20 08:00:00,8.087,-6.2,3.9,1190.4,5451.0,8,1,2,
2023-02-20 09:00:00,9.579,-6.5,3.9,1191.9,5451.0,9,1,2,
2023-02-20 10:00:00,10.36,-6.4,3.9,1236.8,5451.0,10,1,2,
2023-02-20 11:00:00,9.004,-6.5,5.0,1205.09999,5451.0,11,1,2,
2023-02-20 12:00:00,9.899,-5.9,5.1,1256.3,5451.0,12,1,2,
2023-02-20 13:00:00,7.702,-5.2,5.6,1379.09999,5451.0,13,1,2,
2023-02-20 14:00:00,5.746,-4.8,5.5,1590.7,5451.0,14,1,2,
2023-02-20 15:00:00,8.086,-4.8,5.8,1848.09999,5451.0,15,1,2,
2023-02-20 16:00:00,7.988,-4.9,5.7,1933.4,5451.0,16,1,2,
2023-02-20 17:00:00,6.655,-4.8,6.0,1881.7,5451.0,17,1,2,
2023-02-20 18:00:00,5.592,-5.1,5.7,1761.59999,5451.0,18,1,2,
2023-02-20 19:00:00,5.308,-5.7,5.8,1657.9,5451.0,19,1,2,
2023-02-20 20:00:00,6.121,-6.4,5.3,1536.8,5451.0,20,1,2,
2023-02-20 21:00:00,5.061,-6.7,4.6,1283.2,5451.0,21,1,2,
2023-02-20 22:00:00,4.3,-6.8,4.0,1175.3,5451.0,22,1,2,
2023-02-20 23:00:00,4.501,-6.9,4.1,1135.0,5451.0,23,1,2,
2023-02-21 00:00:00,4.284,-7.0,4.6,1003.0,5451.0,0,2,2,
2023-02-21 01:00:00,4.284,-7.1,4.3,911.7,5451.0,1,2,2,
2023-02-21 02:00:00,4.466,-7.2,4.1,915.29999,5451.0,2,2,2,
2023-02-21 03:00:00,6.103,-7.4,4.1,926.89999,5451.0,3,2,2,
2023-02-21 04:00:00,9.911,-7.5,3.4,884.89999,5451.0,4,2,2,
2023-02-21 05:00:00,14.52,-7.7,3.0,809.89999,5451.0,5,2,2,
2023-02-21 06:00:00,11.468,-7.8,2.8,684.29999,5451.0,6,2,2,
2023-02-21 07:00:00,11.743,-7.9,2.8,568.7,5451.0,7,2,2,
2023-02-21 08:00:00,11.976,-7.7,3.2,429.69999,5451.0,8,2,2,
2023-02-21 09:00:00,11.468,-7.5,2.4,351.19999,5451.0,9,2,2,
2023-02-21 10:00:00,13.095,-7.1,2.8,356.89999,5451.0,10,2,2,
2023-02-21 11:00:00,12.972,-6.9,3.2,256.5,5451.0,11,2,2,
2023-02-21 12:00:00,10.818,-6.7,2.4,183.19999,5451.0,12,2,2,
2023-02-21 13:00:00,11.38,-6.5,2.0,182.19999,5451.0,13,2,2,
2023-02-21 14:00:00,11.491,-6.5,2.4,253.8,5451.0,14,2,2,
2023-02-21 15:00:00,14.278,-6.4,2.4,329.39999,5451.0,15,2,2,
2023-02-21 16:00:00,16.485,-6.5,2.0,341.1,5451.0,16,2,2,
2023-02-21 17:00:00,17.813,-6.8,2.0,335.1,5451.0,17,2,2,
2023-02-21 18:00:00,17.625,-7.3,2.0,325.69999,5451.0,18,2,2,
2023-02-21 19:00:00,16.592,-8.6,1.6,357.19999,5451.0,19,2,2,
2023-02-21 20:00:00,15.499,-9.7,0.9,318.0,5451.0,20,2,2,
2023-02-21 21:00:00,12.003,-9.5,2.2,322.69999,5451.0,21,2,2,
2023-02-21 22:00:00,11.099,-9.1,2.4,288.89999,5451.0,22,2,2,
2023-02-21 23:00:00,13.654,-10.1,1.9,193.8,5451.0,23,2,2,
2023-02-22 00:00:00,11.316,-10.4,1.5,158.8,5451.0,0,3,2,
2023-02-22 01:00:00,11.253,-11.2,1.2,129.5,5451.0,1,3,2,
2023-02-22 02:00:00,12.498,-13.4,0.9,137.09999,5451.0,2,3,2,
2023-02-22 03:00:00,13.117,-15.0,0.7,142.69999,5451.0,3,3,2,
2023-02-22 04:00:00,15.273,-16.5,1.2,130.59999,5451.0,4,3,2,
2023-02-22 05:00:00,16.642,-17.0,1.1,120.0,5451.0,5,3,2,
2023-02-22 06:00:00,17.313,-18.3,1.1,126.9,5451.0,6,3,2,
2023-02-22 07:00:00,17.634,-18.0,0.6,150.5,5451.0,7,3,2,
2023-02-22 08:00:00,16.455,-16.2,0.6,181.59999,5451.0,8,3,2,
2023-02-22 09:00:00,15.275,-12.7,1.0,139.4,5451.0,9,3,2,
2023-02-22 10:00:00,13.834,-10.9,1.5,109.8,5451.0,10,3,2,
2023-02-22 11:00:00,14.238,-9.7,2.0,124.59999,5451.0,11,3,2,
2023-02-22 12:00:00,14.744,-8.8,1.4,136.69999,5451.0,12,3,2,
2023-02-22 13:00:00,14.999,-8.6,1.3,184.8,5451.0,13,3,2,
2023-02-22 14:00:00,16.311,-8.4,1.0,324.1,5451.0,14,3,2,
2023-02-22 15:00:00,16.445,-9.0,1.7,562.39999,5451.0,15,3,2,
2023-02-22 16:00:00,16.501,-11.6,1.1,873.2,5451.0,16,3,2,
2023-02-22 17:00:00,14.999,-14.0,0.5,1194.2,5451.0,17,3,2,
2023-02-22 18:00:00,10.899,-15.4,0.6,1656.09999,5451.0,18,3,2,
2023-02-22 19:00:00,9.104,-15.9,0.4,2160.9,5451.0,19,3,2,
2023-02-22 20:00:00,5.714,-16.3,0.6,2687.09999,5451.0,20,3,2,
2023-02-22 21:00:00,3.417,-13.9,2.7,3031.19999,5451.0,21,3,2,
2023-02-22 22:00:00,2.874,-11.9,1.7,3171.9,5451.0,22,3,2,
2023-02-22 23:00:00,3.019,-10.8,3.2,3305.59999,5451.0,23,3,2,
2023-02-23 00:00:00,3.072,-9.8,3.6,3470.0,5451.0,0,4,2,
2023-02-23 01:00:00,3.068,-9.0,3.5,3555.09999,5451.0,1,4,2,
2023-02-23 02:00:00,3.291,-8.0,4.0,3550.4,5451.0,2,4,2,
2023-02-23 03:00:00,3.779,-7.1,4.1,3664.19999,5451.0,3,4,2,
2023-02-23 04:00:00,4.012,-6.6,3.7,3771.3,5451.0,4,4,2,
2023-02-23 05:00:00,5.258,-5.7,4.0,3848.69999,5451.0,5,4,2,
2023-02-23 06:00:00,7.886,-4.9,4.0,3863.5,5451.0,6,4,2,
2023-02-23 07:00:00,7.794,-4.2,4.4,3805.4,5451.0,7,4,2,
2023-02-23 08:00:00,7.318,-3.7,4.8,3726.69999,5451.0,8,4,2,
2023-02-23 09:00:00,9.831,-3.0,4.9,3377.3,5451.0,9,4,2,
2023-02-23 10:00:00,11.071,-2.3,5.4,2767.69999,5451.0,10,4,2,
2023-02-23 11:00:00,10.964,-1.9,5.5,2245.3,5451.0,11,4,2,
2023-02-23 12:00:00,10.831,-1.5,4.9,1793.7,5451.0,12,4,2,
2023-02-23 13:00:00,10.683,-1.1,4.9,1629.8,5451.0,13,4,2,
2023-02-23 14:00:00,10.71,-0.7,4.6,1707.5,5451.0,14,4,2,
2023-02-23 15:00:00,10.999,-0.7,4.3,1833.7,5451.0,15,4,2,
2023-02-23 16:00:00,12.061,-0.9,4.3,1826.59999,5451.0,16,4,2,
2023-02-23 17:00:00,12.15,-1.1,4.5,1927.59999,5451.0,17,4,2,
2023-02-23 18:00:00,11.099,-1.2,4.3,1942.09999,5451.0,18,4,2,
2023-02-23 19:00:00,10.42,-1.4,3.1,1913.9,5451.0,19,4,2,
2023-02-23 20:00:00,10.362,-1.5,2.7,1923.8,5451.0,20,4,2,
2023-02-23 21:00:00,9.0,-1.6,2.6,1894.5,5451.0,21,4,2,
2023-02-23 22:00:00,7.331,-2.8,1.7,1772.4,5451.0,22,4,2,
2023-02-23 23:00:00,5.994,-3.5,2.1,2018.09999,5451.0,23,4,2,
2023-02-24 00:00:00,4.807,-5.6,1.3,1882.8,5451.0,0,5,2,
2023-02-24 01:00:00,4.499,-8.8,1.2,1819.7,5451.0,1,5,2,
2023-02-24 02:00:00,4.497,-7.3,1.2,1877.0,5451.0,2,5,2,
2023-02-24 03:00:00,4.996,-5.2,2.0,1810.0,5451.0,3,5,2,
2023-02-24 04:00:00,7.55,-4.5,1.4,1682.09999,5451.0,4,5,2,
2023-02-24 05:00:00,11.024,-4.7,1.1,1596.09999,5451.0,5,5,2,
2023-02-24 06:00:00,10.832,-4.5,1.6,1448.2,5451.0,6,5,2,
2023-02-24 07:00:00,12.985,-4.3,1.8,1156.8,5451.0,7,5,2,
2023-02-24 08:00:00,13.618,-4.2,2.2,820.0,5451.0,8,5,2,
2023-02-24 09:00:00,13.496,-4.1,2.0,569.39999,5451.0,9,5,2,
2023-02-24 10:00:00,14.999,-3.6,1.6,647.2,5451.0,10,5,2,
2023-02-24 11:00:00,15.0,-3.2,1.9,473.3,5451.0,11,5,2,
2023-02-24 12:00:00,15.0,-2.9,1.3,359.69999,5451.0,12,5,2,
2023-02-24 13:00:00,14.405,-3.1,1.7,365.19999,5451.0,13,5,2,
2023-02-24 14:00:00,11.635,-3.2,1.9,436.0,5451.0,14,5,2,
2023-02-24 15:00:00,14.999,-3.3,1.3,551.39999,5451.0,15,5,2,
2023-02-24 16:00:00,15.0,-3.5,0.9,573.0,5451.0,16,5,2,
2023-02-24 17:00:00,13.593,-3.8,0.6,583.7,5451.0,17,5,2,
2023-02-24 18:00:00,14.955,-4.2,0.9,684.29999,5451.0,18,5,2,
2023-02-24 19:00:00,9.182,-4.0,1.6,873.39999,5451.0,19,5,2,
2023-02-24 20:00:00,9.538,-4.0,1.8,1046.5,5451.0,20,5,2,
2023-02-24 21:00:00,7.2,-4.3,1.3,1229.8,5451.0,21,5,2,
2023-02-24 22:00:00,3.158,-4.3,1.0,1382.2,5451.0,22,5,2,
2023-02-24 23:00:00,2.522,-4.1,1.5,1324.5,5451.0,23,5,2,
2023-02-25 00:00:00,2.384,-4.0,1.7,1438.8,5451.0,0,6,2,
2023-02-25 01:00:00,2.334,-3.9,1.4,1540.9,5451.0,1,6,2,
2023-02-25 02:00:00,2.311,-3.5,1.7,1656.2,5451.0,2,6,2,
2023-02-25 03:00:00,2.328,-3.3,2.4,1843.9,5451.0,3,6,2,
2023-02-25 04:00:00,2.374,-3.6,2.8,1892.2,5451.0,4,6,2,
2023-02-25 05:00:00,2.442,-3.8,2.7,1937.8,5451.0,5,6,2,
2023-02-25 06:00:00,2.8,-3.9,3.0,1595.5,5451.0,6,6,2,
2023-02-25 07:00:00,3.289,-4.0,3.4,1237.3,5451.0,7,6,2,
2023-02-25 08:00:00,4.764,-3.9,4.0,969.39999,5451.0,8,6,2,
2023-02-25 09:00:00,5.861,-3.7,4.3,784.7,5451.0,9,6,2,
2023-02-25 10:00:00,5.568,-3.3,4.1,643.39999,5451.0,10,6,2,
2023-02-25 11:00:00,4.997,-3.1,4.9,544.6,5451.0,11,6,2,
2023-02-25 12:00:00,4.499,-2.7,4.5,517.0,5451.0,12,6,2,
2023-02-25 13:00:00,4.999,-1.9,4.5,563.1,5451.0,13,6,2,
2023-02-25 14:00:00,5.981,-2.0,4.6,723.39999,5451.0,14,6,2,
2023-02-25 15:00:00,5.711,-2.3,3.9,841.39999,5451.0,15,6,2,
2023-02-25 16:00:00,6.026,-3.0,3.5,857.7,5451.0,16,6,2,
2023-02-25 17:00:00,6.094,-3.8,3.1,780.39999,5451.0,17,6,2,
2023-02-25 18:00:00,7.492,-4.6,3.2,734.79999,5451.0,18,6,2,
2023-02-25 19:00:00,5.464,-5.4,3.1,800.39999,5451.0,19,6,2,
2023-02-25 20:00:00,6.44,-6.1,2.8,871.5,5451.0,20,6,2,
2023-02-25 21:00:00,7.011,-6.9,2.5,889.0,5451.0,21,6,2,
2023-02-25 22:00:00,5.003,-7.2,2.9,878.1,5451.0,22,6,2,
2023-02-25 23:00:00,8.326,-7.1,3.8,798.7,5451.0,23,6,2,
2023-02-26 00:00:00,6.152,-7.4,3.8,793.7,5451.0,0,0,2,
2023-02-26 01:00:00,5.064,-7.5,3.4,801.1,5451.0,1,0,2,
